"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"102","2015","2010","2013","2014","5102793","C",5.6,0.665,0.553,0.809,0.665,881,"Carlinda","FUNDAMENTAL_ANOS_INICIAIS",10094,"Pública","CENTRO_OESTE",1374.46550439841,"MT",1210904.109375
"103","2017","2010","2015","2016","5102793","C",5.5,0.665,0.553,0.809,0.665,769,"Carlinda","FUNDAMENTAL_ANOS_INICIAIS",10094,"Pública","CENTRO_OESTE",1786.10376706762,"MT",1373513.796875
"104","2019","2010","2017","2018","5102793","C",5.4,0.665,0.553,0.809,0.665,701,"Carlinda","FUNDAMENTAL_ANOS_INICIAIS",10094,"Pública","CENTRO_OESTE",1969.20584432953,"MT",1380413.296875
"105","2013","2010","2011","2012","5102850","B",5.1,0.665,0.547,0.8,0.665,736,"Castanheira","FUNDAMENTAL_ANOS_INICIAIS",8782,"Pública","CENTRO_OESTE",811.458830460258,"MT",597233.69921875
"106","2015","2010","2013","2014","5102850","B",5.4,0.665,0.547,0.8,0.665,678,"Castanheira","FUNDAMENTAL_ANOS_INICIAIS",8782,"Pública","CENTRO_OESTE",842.790266639012,"MT",571411.80078125
"107","2017","2010","2015","2016","5102850","B",5.1,0.665,0.547,0.8,0.665,648,"Castanheira","FUNDAMENTAL_ANOS_INICIAIS",8782,"Pública","CENTRO_OESTE",1052.1009174865,"MT",681761.39453125
"108","2019","2010","2017","2018","5102850","B",5.2,0.665,0.547,0.8,0.665,587,"Castanheira","FUNDAMENTAL_ANOS_INICIAIS",8782,"Pública","CENTRO_OESTE",1336.34989219549,"MT",784437.38671875
"109","2013","2010","2011","2012","5103007","D",4.5,0.688,0.578,0.833,0.688,1717,"Chapada dos Guimarães","FUNDAMENTAL_ANOS_INICIAIS",22521,"Pública","CENTRO_OESTE",1037.31974373908,"MT",1781078
"110","2015","2010","2013","2014","5103007","D",5,0.688,0.578,0.833,0.688,1577,"Chapada dos Guimarães","FUNDAMENTAL_ANOS_INICIAIS",22521,"Pública","CENTRO_OESTE",1272.87254280279,"MT",2007320
"111","2017","2010","2015","2016","5103007","D",5.4,0.688,0.578,0.833,0.688,1542,"Chapada dos Guimarães","FUNDAMENTAL_ANOS_INICIAIS",22521,"Pública","CENTRO_OESTE",1458.04539559014,"MT",2248306
"112","2019","2010","2017","2018","5103007","D",5.2,0.688,0.578,0.833,0.688,1579,"Chapada dos Guimarães","FUNDAMENTAL_ANOS_INICIAIS",22521,"Pública","CENTRO_OESTE",1437.10386320456,"MT",2269187
"113","2013","2010","2011","2012","5103056","C",5.2,0.699,0.586,0.809,0.699,911,"Cláudia","FUNDAMENTAL_ANOS_INICIAIS",12338,"Pública","CENTRO_OESTE",1139.69220808178,"MT",1038259.6015625
"114","2015","2010","2013","2014","5103056","C",5.4,0.699,0.586,0.809,0.699,883,"Cláudia","FUNDAMENTAL_ANOS_INICIAIS",12338,"Pública","CENTRO_OESTE",1331.33307085221,"MT",1175567.1015625
"115","2017","2010","2015","2016","5103056","C",5.9,0.699,0.586,0.809,0.699,812,"Cláudia","FUNDAMENTAL_ANOS_INICIAIS",12338,"Pública","CENTRO_OESTE",1537.42512700123,"MT",1248389.203125
"116","2019","2010","2017","2018","5103056","C",6.1,0.699,0.586,0.809,0.699,732,"Cláudia","FUNDAMENTAL_ANOS_INICIAIS",12338,"Pública","CENTRO_OESTE",1824.61803065232,"MT",1335620.3984375
"117","2013","2010","2011","2012","5103106","B",4.8,0.66,0.528,0.807,0.66,549,"Cocalinho","FUNDAMENTAL_ANOS_INICIAIS",5716,"Pública","CENTRO_OESTE",755.724773024818,"MT",414892.900390625
"118","2015","2010","2013","2014","5103106","B",5,0.66,0.528,0.807,0.66,520,"Cocalinho","FUNDAMENTAL_ANOS_INICIAIS",5716,"Pública","CENTRO_OESTE",1115.69384765625,"MT",580160.80078125
"119","2017","2010","2015","2016","5103106","B",5,0.66,0.528,0.807,0.66,455,"Cocalinho","FUNDAMENTAL_ANOS_INICIAIS",5716,"Pública","CENTRO_OESTE",1274.37934838599,"MT",579842.603515625
"120","2013","2010","2011","2012","5103205","D",5.5,0.713,0.604,0.819,0.713,2309,"Colíder","FUNDAMENTAL_ANOS_INICIAIS",33855,"Pública","CENTRO_OESTE",981.703767864877,"MT",2266754
"121","2015","2010","2013","2014","5103205","D",5.8,0.713,0.604,0.819,0.713,2458,"Colíder","FUNDAMENTAL_ANOS_INICIAIS",33855,"Pública","CENTRO_OESTE",1105.44995931652,"MT",2717196
"122","2017","2010","2015","2016","5103205","D",6,0.713,0.604,0.819,0.713,2304,"Colíder","FUNDAMENTAL_ANOS_INICIAIS",33855,"Pública","CENTRO_OESTE",1471.03428819444,"MT",3389263
"123","2019","2010","2017","2018","5103205","D",5.9,0.713,0.604,0.819,0.713,2178,"Colíder","FUNDAMENTAL_ANOS_INICIAIS",33855,"Pública","CENTRO_OESTE",1665.94949494949,"MT",3628438
"124","2013","2010","2011","2012","5103254","D",4.8,0.611,0.443,0.815,0.611,2985,"Colniza","FUNDAMENTAL_ANOS_INICIAIS",41117,"Pública","CENTRO_OESTE",1258.15443886097,"MT",3755591
