"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"832","2013","2010","2011","2012","4215455","C",5.3,0.7,0.554,0.853,0.7,1129,"Sangão","FUNDAMENTAL_ANOS_INICIAIS",13128,"Pública","SUL",467.000885739593,"SC",527244
"833","2015","2010","2013","2014","4215455","C",5.7,0.7,0.554,0.853,0.7,1000,"Sangão","FUNDAMENTAL_ANOS_INICIAIS",13128,"Pública","SUL",701.32079296875,"SC",701320.79296875
"834","2017","2010","2015","2016","4215455","C",5.8,0.7,0.554,0.853,0.7,1094,"Sangão","FUNDAMENTAL_ANOS_INICIAIS",13128,"Pública","SUL",829.03217478862,"SC",906961.19921875
"835","2019","2010","2017","2018","4215455","C",5.4,0.7,0.554,0.853,0.7,958,"Sangão","FUNDAMENTAL_ANOS_INICIAIS",13128,"Pública","SUL",848.673375521921,"SC",813029.09375
"836","2013","2010","2011","2012","4215505","C",5.4,0.698,0.597,0.819,0.698,1614,"Santa Cecília","FUNDAMENTAL_ANOS_INICIAIS",17004,"Pública","SUL",623.554276061029,"SC",1006416.6015625
"837","2015","2010","2013","2014","4215505","C",5.8,0.698,0.597,0.819,0.698,1427,"Santa Cecília","FUNDAMENTAL_ANOS_INICIAIS",17004,"Pública","SUL",803.541208610722,"SC",1146653.3046875
"838","2017","2010","2015","2016","4215505","C",5.7,0.698,0.597,0.819,0.698,1418,"Santa Cecília","FUNDAMENTAL_ANOS_INICIAIS",17004,"Pública","SUL",1015.28039051481,"SC",1439667.59375
"839","2019","2010","2017","2018","4215505","C",5.4,0.698,0.597,0.819,0.698,1358,"Santa Cecília","FUNDAMENTAL_ANOS_INICIAIS",17004,"Pública","SUL",1122.50243349595,"SC",1524358.3046875
"840","2013","2010","2011","2012","4215554","A",6.3,0.727,0.653,0.833,0.727,158,"Santa Helena","FUNDAMENTAL_ANOS_INICIAIS",2178,"Pública","SUL",774.689298605617,"SC",122400.909179688
"841","2015","2010","2013","2014","4215554","A",6,0.727,0.653,0.833,0.727,160,"Santa Helena","FUNDAMENTAL_ANOS_INICIAIS",2178,"Pública","SUL",898.763189697266,"SC",143802.110351562
"842","2017","2010","2015","2016","4215554","A",6.7,0.727,0.653,0.833,0.727,142,"Santa Helena","FUNDAMENTAL_ANOS_INICIAIS",2178,"Pública","SUL",1011.81471789723,"SC",143677.689941406
"843","2019","2010","2017","2018","4215554","A",6.5,0.727,0.653,0.833,0.727,128,"Santa Helena","FUNDAMENTAL_ANOS_INICIAIS",2178,"Pública","SUL",1554.73049926758,"SC",199005.50390625
"844","2017","2010","2015","2016","4215604","A",6.8,0.757,0.71,0.843,0.757,109,"Santa Rosa de Lima","FUNDAMENTAL_ANOS_INICIAIS",2151,"Pública","SUL",2076.2771018492,"SC",226314.204101562
"845","2019","2010","2017","2018","4215604","A",7.4,0.757,0.71,0.843,0.757,126,"Santa Rosa de Lima","FUNDAMENTAL_ANOS_INICIAIS",2151,"Pública","SUL",1862.63175843254,"SC",234691.6015625
"846","2013","2010","2011","2012","4215653","B",5.8,0.705,0.618,0.806,0.705,692,"Santa Rosa do Sul","FUNDAMENTAL_ANOS_INICIAIS",8397,"Pública","SUL",591.189168059068,"SC",409102.904296875
"847","2015","2010","2013","2014","4215653","B",6.2,0.705,0.618,0.806,0.705,625,"Santa Rosa do Sul","FUNDAMENTAL_ANOS_INICIAIS",8397,"Pública","SUL",856.6123125,"SC",535382.6953125
"848","2017","2010","2015","2016","4215653","B",5.6,0.705,0.618,0.806,0.705,600,"Santa Rosa do Sul","FUNDAMENTAL_ANOS_INICIAIS",8397,"Pública","SUL",1268.99483723958,"SC",761396.90234375
"849","2019","2010","2017","2018","4215653","B",5.7,0.705,0.618,0.806,0.705,626,"Santa Rosa do Sul","FUNDAMENTAL_ANOS_INICIAIS",8397,"Pública","SUL",1423.46901832069,"SC",891091.60546875
"850","2013","2010","2011","2012","4215679","B",6.4,0.669,0.575,0.817,0.669,764,"Santa Terezinha","FUNDAMENTAL_ANOS_INICIAIS",8760,"Pública","SUL",928.908366737565,"SC",709685.9921875
"851","2015","2010","2013","2014","4215679","B",6.4,0.669,0.575,0.817,0.669,636,"Santa Terezinha","FUNDAMENTAL_ANOS_INICIAIS",8760,"Pública","SUL",1172.86274076258,"SC",745940.703125
"852","2017","2010","2015","2016","4215679","B",6.9,0.669,0.575,0.817,0.669,532,"Santa Terezinha","FUNDAMENTAL_ANOS_INICIAIS",8760,"Pública","SUL",1540.20074600564,"SC",819386.796875
"853","2019","2010","2017","2018","4215679","B",6.4,0.669,0.575,0.817,0.669,476,"Santa Terezinha","FUNDAMENTAL_ANOS_INICIAIS",8760,"Pública","SUL",1703.29556197479,"SC",810768.6875
"854","2013","2010","2011","2012","4215687","A",5.2,0.682,0.585,0.791,0.682,238,"Santa Terezinha do Progresso","FUNDAMENTAL_ANOS_INICIAIS",2317,"Pública","SUL",500.031545430672,"SC",119007.5078125
"855","2015","2010","2013","2014","4215687","A",6.4,0.682,0.585,0.791,0.682,205,"Santa Terezinha do Progresso","FUNDAMENTAL_ANOS_INICIAIS",2317,"Pública","SUL",874.701938833841,"SC",179313.897460938
"856","2017","2010","2015","2016","4215687","A",5.7,0.682,0.585,0.791,0.682,177,"Santa Terezinha do Progresso","FUNDAMENTAL_ANOS_INICIAIS",2317,"Pública","SUL",1048.98870056497,"SC",185671
"857","2019","2010","2017","2018","4215687","A",6,0.682,0.585,0.791,0.682,163,"Santa Terezinha do Progresso","FUNDAMENTAL_ANOS_INICIAIS",2317,"Pública","SUL",1193.93805118865,"SC",194611.90234375
"858","2017","2010","2015","2016","4215695","A",7.6,0.728,0.652,0.811,0.728,107,"Santiago do Sul","FUNDAMENTAL_ANOS_INICIAIS",1211,"Pública","SUL",1142.21728971963,"SC",122217.25
"859","2019","2010","2017","2018","4215695","A",6.3,0.728,0.652,0.811,0.728,108,"Santiago do Sul","FUNDAMENTAL_ANOS_INICIAIS",1211,"Pública","SUL",1309.4161150897,"SC",141416.940429688
"860","2013","2010","2011","2012","4215703","D",6.1,0.781,0.71,0.89,0.781,1566,"Santo Amaro da Imperatriz","FUNDAMENTAL_ANOS_INICIAIS",23907,"Pública","SUL",764.190872445722,"SC",1196722.90625
"861","2015","2010","2013","2014","4215703","D",5.9,0.781,0.71,0.89,0.781,1454,"Santo Amaro da Imperatriz","FUNDAMENTAL_ANOS_INICIAIS",23907,"Pública","SUL",1059.64649243466,"SC",1540726
"862","2017","2010","2015","2016","4215703","D",6.1,0.781,0.71,0.89,0.781,1640,"Santo Amaro da Imperatriz","FUNDAMENTAL_ANOS_INICIAIS",23907,"Pública","SUL",1237.19207317073,"SC",2028995
"863","2019","2010","2017","2018","4215703","D",6,0.781,0.71,0.89,0.781,1619,"Santo Amaro da Imperatriz","FUNDAMENTAL_ANOS_INICIAIS",23907,"Pública","SUL",1401.42618900556,"SC",2268909
"864","2013","2010","2011","2012","4215752","A",5.4,0.677,0.577,0.822,0.677,244,"São Bernardino","FUNDAMENTAL_ANOS_INICIAIS",2239,"Pública","SUL",668.793437019723,"SC",163185.598632812
"865","2015","2010","2013","2014","4215752","A",6.4,0.677,0.577,0.822,0.677,232,"São Bernardino","FUNDAMENTAL_ANOS_INICIAIS",2239,"Pública","SUL",1670.70690497037,"SC",387604.001953125
